plz,name,lat,long,ev_count,population,area
86576,Schiltberg,48.4558701148,11.24431677,0,1861,29.788925
39638,Gardelegen,52.5050900834,11.418191717,5,20184,535.47087
85114,Buxheim,48.814328594,11.2864358189,0,3486,22.492648
82387,Antdorf,47.7566719657,11.2999312247,0,1188,22.348041
82349,Pentenried,48.081307271,11.33651011,0,816,4.379193
92360,Mühlhausen,49.1805187477,11.4298708777,5,4680,36.842209
19059,Schwerin,53.6376268134,11.3908064226,1,10843,4.224314
39448,Börde-Hakel,51.9532693205,11.3910883522,0,3306,38.910327
85120,Hepberg,48.8279101147,11.4604867712,4,2462,4.174139
19086,Plate,53.5555540532,11.4979397335,0,3377,21.140677
18230,"Rerik, Bastorf, Biendorf",54.0826840653,11.6773676146,1,4450,98.623045
92358,Seubersdorf i.d. OPf.,49.1552129705,11.6174936419,0,4992,68.251627
85088,Vohburg a.d. Donau,48.7695049197,11.6125015089,0,7269,45.10331
39122,Magdeburg,52.062565034,11.6526121353,0,11476,26.349286
85395,Attenkirchen,48.4970769325,11.7246897132,1,4936,42.17869
85635,Höhenkirchen-Siegertsbrunn,48.0202384334,11.7385217198,2,9850,23.72159
85622,Feldkirchen,48.1428176942,11.7498443577,2,6899,11.76713
39288,Burg,52.2845737121,11.8563469152,7,23188,165.412484
7922,Tanna,50.4907666063,11.8603158276,0,3813,87.852635
84106,Volkenschwand,48.6091327958,11.8628851657,0,1678,29.234805
85570,Markt Schwaben,48.2013353073,11.8732913311,2,13988,21.194828
6124,Halle/ Saale,51.4696299462,11.9309691011,0,21269,6.980171
93188,Pielenhofen,49.0774561772,11.976906764,0,1407,14.618055
92421,Schwandorf,49.3171184809,12.0833676539,11,27565,130.500117
95679,Waldershof,49.9521471988,12.0708333578,1,4434,60.42184
7548,Gera,50.8770213999,12.0393413319,0,18556,30.816358
83059,Kolbermoor,47.8430322464,12.0476068217,4,17677,19.913787
83024,Rosenheim,47.8688946893,12.1080324302,0,16249,9.466746
95701,Pechbrunn,49.969269895,12.1701845453,0,1397,26.437005
92721,Störnstein,49.7429355096,12.2031307752,0,1449,10.974628
8491,"Netzschkau, Limbach",50.596734796,12.2443231275,0,5718,26.13997
6868,Coswig (Anhalt),51.9869358792,12.3634429829,0,2129,85.049409
4209,Leipzig,51.3193213387,12.2946980348,0,18835,2.346592
83559,Gars a. Inn,48.1543326687,12.3326822853,0,420,7.390314
93109,Wiesent,49.0278607738,12.3697024961,1,2505,26.800099
4356,Leipzig,51.4187554428,12.4333590841,0,2286,20.610712
4357,Leipzig,51.3787358712,12.4105881165,0,14336,5.094982
6901,Kemberg,51.7812980581,12.6226084549,1,10641,237.256581
92726,Waidhaus,49.6512455095,12.4925256797,0,2302,37.320947
94330,Aiterhofen,48.8417767965,12.628185829,5,5668,64.804908
83365,Nußdorf,47.9107070351,12.5944611783,2,2444,16.146845
94350,Falkenfels,49.0035243834,12.5910958226,0,1014,11.515212
93494,Waffenbrunn,49.2849920952,12.6671234741,0,2018,25.154035
17248,Rechlin,53.3295680555,12.7621712274,0,2711,122.782368
94353,Haibach,49.0268201557,12.7317624326,2,2207,32.34136
8294,Lößnitz,50.6252662033,12.7484235573,0,9386,30.476425
93466,Chamerau,49.1964424283,12.7694991144,0,2621,23.453263
84329,Wurmannsquick,48.3557511892,12.8119232804,0,3743,49.329188
94424,Arnstorf,48.555481729,12.8216357222,3,6190,80.537942
14542,Werder/ Havel,52.383452302,12.8847932188,4,23270,116.865318
16766,Kremmen,52.7864475078,13.0299964372,5,7166,207.961611
94439,Roßbach,48.5818348803,12.9283392767,0,2898,48.144798
14476,Potsdam,52.4065532193,12.9620960574,5,13552,78.139404
9427,Ehrenfriedersdorf,50.6455262794,12.9600206473,0,4937,15.906459
4720,"Döbeln, Großweitzschen u.a.",51.1417757721,13.1261239927,0,28919,154.646801
4895,Falkenberg/ Elster,51.5613761148,13.2320096953,0,8588,151.013754
9575,Eppendorf,50.7962134484,13.2544309459,0,4492,33.622034
13503,Berlin Tegel,52.6121735765,13.2487899105,1,17113,16.803582
94529,Aicha vorm Wald,48.6815973282,13.3097630728,0,2410,20.399773
10559,Berlin Moabit,52.5300972688,13.3499004739,4,14796,1.234713
9627,Bobritzsch,50.8908958648,13.4462159028,0,5996,55.333131
10179,Berlin Mitte,52.5121101309,13.4164080225,12,18664,2.177671
87616,Marktoberdorf,47.7494330799,10.6087080265,16,19224,112.954078
91456,Diespeck,49.5984767856,10.6256183689,0,3586,21.044865
87600,Kaufbeuren,47.8803493572,10.6165048009,13,41590,40.912172
38879,Wernigerode,51.7866033968,10.6276850049,2,597,40.121176
87629,Füssen,47.5832158281,10.6636815271,16,14315,43.571299
86750,Megesheim,48.9377939257,10.6642772727,0,858,12.508801
91732,Merkendorf,49.2030835628,10.6898531852,1,2721,26.117353
38855,"Wernigerode, Nordharz",51.8465495507,10.799561367,14,35411,158.111277
91466,Gerhardshofen,49.6162662765,10.7102307028,0,2492,27.197995
91735,Muhr a. See,49.1605967773,10.71907578,2,2198,10.964179
86420,Diedorf,48.3519297411,10.7632644586,1,9701,33.320114
38444,Wolfsburg,52.3752247592,10.7635175424,7,22244,29.554204
86653,Monheim,48.8331563391,10.8715344488,0,5713,94.709664
86675,Buchdorf,48.7834456224,10.8417686308,0,1649,16.691003
91074,Herzogenaurach,49.5706232199,10.8787208544,15,22222,47.643678
19246,Zarrentin,53.552000388,10.9318395839,8,6262,145.829713
99192,"Nesse-Apfelstädt, Nottleben",50.9309068168,10.8914936342,1,6486,48.000852
99707,Kyffhäuserland,51.3662644022,11.0094190356,1,4281,128.580195
39646,Oebisfelde,52.4499239112,11.0214508951,3,6832,94.45362
91058,Erlangen,49.5582923425,11.0071101595,8,24636,17.944332
15749,Mittenwalde,52.2489814448,13.5500078148,2,8652,99.751448
12487,Berlin,52.4424705272,13.5047189686,5,18147,6.373295
15757,Halbe,52.0824931411,13.7045054406,0,2213,76.748281
1127,Dresden,51.0913044741,13.7448371608,0,15079,3.21649
94139,Breitenberg,48.6954645504,13.7774948728,0,2157,29.899837
3205,"Calau, Bronkow",51.7305216155,13.9073748863,0,9068,202.684852
15377,"Oberbarnim, Märkische Höhe u.a.",52.5903119224,14.0690871963,1,4389,117.349895
1909,"Großharthau, Frankenthal",51.1080179566,14.0794586905,0,4005,46.847547
2736,"Beiersdorf, Oppach",51.0664692642,14.513702211,0,3785,14.487236
68649,Groß-Rohrheim,49.714630222,8.4779191048,1,3714,19.421709
32289,Rödinghausen,52.2358374973,8.4973079896,1,9908,36.200859
61476,Kronberg im Taunus,50.188734577,8.51605013482,4,17793,18.606948
64572,Büttelborn,49.9112716678,8.53448336597,4,13592,30.320073
68219,Mannheim,49.4313420776,8.531315766,2,22843,16.054539
65824,Schwalbach am Taunus,50.1511379481,8.53261363008,4,14655,6.395626
35444,Biebertal,50.6457516628,8.57599468609,0,10035,43.943695
75217,Birkenfeld,48.8706398904,8.60824760357,3,10194,19.024513
75394,Oberreichenbach,48.7392963453,8.63249399195,3,2772,35.946024
76698,Ubstadt-Weiher,49.1775003074,8.64310220219,6,12777,36.492651
59964,Medebach,51.2078282258,8.67537959102,8,7998,126.011902
60327,Frankfurt am Main,50.100009914,8.64541093978,9,9767,3.233116
28759,Bremen,53.1673356421,8.65365996265,0,10978,4.567804
75177,Pforzheim,48.9120221293,8.70779130673,3,17249,13.27619
27472,Cuxhaven,53.8531829271,8.71023166596,10,12244,10.042142
25899,Niebüll,54.767662708,8.79364429276,10,12393,139.629588
69117,Heidelberg,49.3926279672,8.72523256796,10,11052,14.649721
69118,Heidelberg,49.420251577,8.7579449044,1,13468,24.217853
71131,Jettingen,48.576119075,8.78114689821,1,7462,21.111528
25869,"Habel, Gröde",54.6348869044,8.72427966803,0,14,2.067121
72181,Starzach,48.4306883085,8.81572950919,1,4326,27.806367
72336,Balingen,48.2659139998,8.86240674302,10,33366,90.282712
75417,Mühlacker,48.9435888334,8.8574331314,7,24700,54.239461
64385,Reichelsheim (Odenwald),49.7019520479,8.85682667722,1,8576,58.222624
25761,Büsum,54.1594132662,8.8668342883,13,6743,44.643603
72414,Rangendingen,48.3869435218,8.87607201706,3,5145,21.582302
71154,Nufringen,48.6214013424,8.89688241504,2,5390,10.027957
28327,Bremen,53.0722899331,8.91825743593,2,16987,3.663688
71139,Ehningen,48.6561762128,8.94595091375,3,7820,17.784662
78315,Radolfzell am Bodensee,47.7644094774,8.98319387407,13,29569,58.474589
71735,Eberdingen,48.8835017595,8.96183685714,3,6537,26.20344
64739,Höchst i. Odw.,49.7872729463,8.97675040812,2,9945,30.755938
63538,Großkrotzenburg,50.0853854161,8.97620761032,4,7284,7.441939
74336,Brackenheim,49.0836638888,9.06522296568,3,14968,45.691257
25776,"Sankt Annen, Rehm-Flehde-Bargen",54.3450982691,9.0918096765,1,936,35.84126
71706,Markgröningen,48.9103718944,9.06873808268,3,14392,28.339659
74357,Bönnigheim,49.0337262363,9.0876535276,0,7130,20.119064
70825,Korntal-Münchingen,48.8480549492,9.10229508272,7,18552,20.692688
24994,Medelby,54.8243568545,9.17065906697,0,2298,77.911781
78467,Konstanz,47.6870086703,9.1478984726,8,31068,15.770003
63864,Glattbach,50.0095844115,9.14423191094,0,3350,3.569213
63906,Erlenbach a.Main,49.8069318422,9.17662523778,0,9914,16.235623
21726,Oldendorf,53.5749631361,9.26521169888,0,5138,60.94874
27449,Kutenholz,53.4898832935,9.31515403645,0,4776,67.825002
73730,Esslingen am Neckar,48.7348682159,9.35968422907,5,18366,16.859147
36399,Freiensteinau,50.4384963184,9.39901683248,6,3248,65.771074
63879,"Weibersbrunn, Rohrbrunner Forst",49.9133594933,9.39934667568,3,1970,42.958819
63860,"Rothenbuch, Rothenbucher Forst",49.9640370849,9.39815662926,1,1704,40.349549
88499,Riedlingen,48.166742511,9.4578375276,2,12466,93.436626
71576,Burgstetten,48.9265091913,9.38455296428,1,3419,10.261656
37649,Heinsen,51.8720987063,9.42153908826,0,852,18.669502
36396,Steinau an der Straße,50.3212369345,9.47399789923,6,10598,144.075988
88518,Herbertingen,48.0643918997,9.43537082167,0,4844,38.61097
24872,Groß Rheide,54.4411997631,9.42615288264,0,915,15.370656
34385,Bad Karlshafen,51.6291016043,9.44659353918,3,3599,14.818937
97840,"Hafenlohr, Rothenbuch",49.9016712234,9.5414850722,0,1914,19.249269
52538,"Gangelt, Selfkant",51.0111805789,5.97171616435,2,21390,90.833003
47623,Kevelaer-Mitte,51.579101509,6.23234247174,2,16449,19.479972
47625,Kevelaer-Wetten,51.5616412073,6.29194002831,0,2506,25.258065
53940,Hellenthal,50.4488050405,6.42564938407,2,8272,137.567579
52445,Titz,50.995285261,6.4220053041,1,8299,68.526676
52385,Nideggen,50.676148657,6.48555017842,2,9880,64.990825
54453,Nittel,49.6465391512,6.46279496151,0,2245,16.676259
47445,Moers,51.4908201599,6.6085312813,4,27221,21.611346
40670,Meerbusch,51.2751378364,6.62867132093,9,18370,17.832802
54526,Landscheid,49.9988844077,6.75038485926,0,1979,30.188398
47059,Duisburg,51.4392030874,6.74053276034,1,8510,7.49238
47119,Duisburg,51.4582757698,6.73521729406,3,11309,4.998506
66787,Wadgassen,49.2474380092,6.77702861453,4,17942,25.909843
40225,Düsseldorf,51.1969796492,6.79421381602,2,13238,4.576253
66773,Schwalbach,49.3064650706,6.8327970322,2,17348,27.237685
41541,Dormagen,51.1324833568,6.82998369644,2,9906,18.01823
54516,Wittlich,49.9932200973,6.91295442917,13,18724,56.630684
26571,"Juist, Memmert",53.6764996986,6.97506063354,0,1540,22.935786
66292,Riegelsberg,49.3092453334,6.94180077886,2,14793,14.66486
56767,Uersfeld,50.2548181922,7.00110313902,2,2212,35.656326
45133,Essen,51.4036062927,6.98414370702,12,14458,15.768394
45144,Essen,51.4519837189,6.96755532639,2,15837,1.748816
50678,Köln,50.9231929404,6.96357683032,1,17874,1.459989
66625,Nohfelden,49.5741878664,7.08539379919,2,10277,101.752786
49767,Twist,52.6652518423,7.09664030435,4,9625,105.748924
56759,Kaisersesch,50.2382785087,7.09908286202,4,4596,24.882131
26842,Ostrhauderfehn,53.14649739,7.61323254841,3,10538,50.934867
66978,Clausen,49.2651382637,7.7503814918,0,4641,79.341224
67757,Kreimbach-Kaulbach,49.5522969791,7.63231511351,0,783,9.085011
67827,Becherbach,49.6578529596,7.67919352385,0,939,10.822015
26474,Spiekeroog,53.7703198934,7.73012520803,0,796,17.488203
67715,Geiselberg,49.3278468072,7.69000556366,1,854,6.440289
57587,Birken-Honigsessen,50.8273329352,7.74426543453,0,2494,17.636049
76848,Wilgartswiesen,49.2978586234,7.85008165039,1,3307,79.467651
58706,Menden,51.4317093859,7.79321657763,5,20118,13.483468
57629,"Malberg, Norken, Höchstenbach u.a.",50.6323692882,7.7600650083,0,10186,81.857452
77971,Kippenheim,48.2949575424,7.8472243483,0,5339,20.597359
67811,Dielkirchen,49.6654462867,7.82757211982,0,548,8.095737
55124,Mainz,50.0010369659,8.20238933822,2,13903,6.239046
59556,Lippstadt,51.6678100388,8.27724669935,1,13002,37.365271
35792,Löhnberg,50.5378720206,8.25594911452,0,4313,33.829857
76596,Forbach,48.6493254069,8.33038199263,2,5017,131.627694
35796,Weinbach,50.4365821361,8.29175463575,0,4537,37.482887
35716,Dietzhölztal,50.8484578865,8.29676673239,0,6010,37.263293
55130,Mainz,49.962509229,8.31238804466,1,20035,13.103535
65462,Ginsheim-Gustavsburg,49.9754711161,8.33488267154,5,15627,13.828333
67549,Worms,49.6376535404,8.3268909556,2,27306,11.578236
35630,Ehringshausen,50.6205827807,8.3767630118,2,9263,45.609686
49328,Melle,52.2209751544,8.41973306634,4,10739,88.741153
67575,Eich,49.749857809,8.40288189993,0,3346,20.963931
33649,Bielefeld,51.9786245224,8.4540882518,2,20101,29.442713
72297,Seewald,48.585984225,8.45572584138,2,2225,58.398014
78739,Hardt,48.180187951,8.4150268144,0,2520,10.575152
26441,Jever,53.5571278792,7.88050066355,12,14083,42.548936
56355,Nastätten u.a.,50.2326106685,7.87222245243,1,6145,40.633769
76855,Annweiler am Trifels,49.2103645555,7.97053246354,4,7043,39.478093
26419,Schortens,53.5455654992,7.96401519661,13,20446,68.590399
79115,Freiburg im Breisgau,47.9881226172,7.82158735582,6,15956,3.011748
77866,Rheinau,48.6567403634,7.93538586146,2,11192,73.731748
57578,Elkenroth,50.7281151135,7.88473643171,0,1874,8.138182
67295,Bolanden,49.6394614257,7.99106797009,0,2403,17.40821
67294,Bischheim u.a.,49.685756542,8.04627622371,1,5655,48.87013
77871,Renchen,48.5869607476,8.02380975851,0,7278,27.516317
67816,"Dreisen, Standenbühl",49.59814138,7.99981611334,0,1197,10.286977
67482,Venningen,49.2810186472,8.07363221207,2,3348,27.130533
67468,"Frankenstein, Neidenfels, Frankeneck",49.4406134057,7.95287400711,0,2643,25.184752
49456,Bakum,52.7340792615,8.14529737776,2,5912,78.743314
65620,Waldbrunn,50.5115443191,8.11306107812,0,5849,29.866342
88045,Friedrichshafen,47.665964395,9.45962183475,11,20372,10.747713
97848,Rechtenbach,49.9856284238,9.51984239734,0,1030,7.367353
25575,Beringstedt,54.1177802272,9.53413144189,0,734,13.980619
97839,Esselbach,49.8699436425,9.54900019531,1,1971,11.982873
34266,Niestetal,51.3155718373,9.58657382117,2,10337,22.200942
88371,Ebersbach-Musbach,47.9704297852,9.58198661351,1,1689,27.278479
74238,Krautheim,49.387922366,9.63580733073,1,4618,52.839078
97788,Neuendorf,50.0353806298,9.62034759655,0,869,9.679137
30419,Hannover,52.4123426238,9.66656603548,27,40538,23.7715
88255,Baienfurt,47.8438253126,9.66511870258,4,12080,39.113005
24782,"Büdelsdorf, Rickert",54.3260405298,9.67487624063,4,11105,11.172645
51147,Köln,50.8688635571,7.1075194408,6,22992,31.973193
45307,Essen,51.4641088843,7.0860544212,5,21125,7.167736
56861,Reil,50.0256376245,7.09839511996,0,1074,12.14112
66578,Schiffweiler,49.3672018362,7.11654121271,1,15999,21.397068
42115,Wuppertal,51.2565768979,7.10982285613,3,14129,4.26354
56850,Enkirch u.a.,49.9687817705,7.19796366087,2,1965,45.524152
49808,Lingen,52.538907899,7.28209809315,8,20052,56.792033
44807,Bochum,51.5090745462,7.22809525075,2,15842,7.837421
44799,Bochum,51.4443842557,7.25636488638,2,15423,4.359354
48493,Wettringen,52.2311550503,7.29521339587,3,7833,57.712412
66916,Breitenbach,49.4272520721,7.28496195329,0,2837,14.405964
53545,"Linz am Rhein, Ockenfels",50.5784417438,7.30282974278,2,6833,14.67886
58300,Wetter (Ruhr),51.3777453717,7.35368272786,9,27945,31.532613
26553,Dornum,53.6557021226,7.41510800062,3,4551,76.515729
53562,Sankt Katharinen (Landkreis Neuwied),50.5916092683,7.35705981279,0,3774,16.850246
53783,Eitorf,50.7646954142,7.45219290316,6,18776,69.862498
55608,Bergen,49.7329129268,7.50081626798,0,1751,39.265907
56283,"Wildenbungert, Gondershausen, Nörtershausen u.a.",50.2294701328,7.4878495116,0,5533,66.916965
67744,"Medard, Rathskirchen u.a.",49.6087218291,7.71809045949,0,3480,71.811933
48432,Rheine,52.2603217281,7.48023266993,3,20137,122.347708
79424,Auggen,47.7887816123,7.58910796512,1,2518,14.146225
82549,Königsdorf,47.8125478601,11.4665617543,2,2973,45.470339
96346,Wallenfels,50.2778188286,11.4996342947,0,2915,45.615145
80995,München,48.2171699056,11.5152098319,4,24081,24.21145
19306,Neustadt-Glewe,53.3964032265,11.5992897094,6,7512,128.110215
7751,"Jena, Bucha, Großpürschütz u.a.",50.8183469063,11.6036829465,0,13190,140.745579
80935,München,48.1986539541,11.5536158476,2,12804,3.697491
7749,Jena,50.9230308581,11.6125736298,0,17222,13.647197
81671,München,48.1219521757,11.6181389491,7,17950,2.29602
83624,Otterfing,47.9143688393,11.6741415033,1,4420,21.135996
81829,München,48.1337438445,11.6883505395,12,20707,10.292966
95180,Berg,50.3803374547,11.7801720495,3,2319,38.877991
92224,Amberg,49.4507786802,11.8454691582,12,41938,50.172854
93346,Ihrlerstein,48.9532557156,11.8503131594,0,4155,23.007809
95505,Immenreuth,49.9520694752,11.8068437739,2,1879,26.422494
6242,Braunsbedra,51.2876006702,11.8887204866,0,10071,63.011759
39264,"Güterglück, Lindau, Deetz u.a.",51.9957868358,12.1138320653,0,9936,461.529488
95126,Schwarzenbach a.d. Saale,50.2103332449,11.9260490841,1,7425,58.424778
95709,Tröstau,50.0277237638,11.9124941321,0,2470,46.428187
93183,Kallmünz,49.1566405105,11.9568277978,1,3788,58.768716
93182,Duggendorf,49.1234453192,11.9245893797,0,1582,22.326854
82490,Farchant,47.5346461428,11.1076167093,3,3692,25.735596
90469,Nürnberg,49.4043467675,11.094681186,2,13530,7.864933
90491,Nürnberg,49.4724946454,11.1319037258,4,20304,7.179245
82211,Herrsching a. Ammersee,48.0027618259,11.1521594189,2,10008,39.901312
99198,"Udestedt, Mönchenholzhausen u.a.",51.0419067834,11.1467053374,2,1804,34.896704
23946,Boltenhagen,53.9444393968,11.2003801994,10,2488,21.008087
82296,Schöngeising,48.1342654843,11.2050794336,2,1844,12.930839
7318,Saalfeld/Saale,50.6130424899,11.3013432749,1,30831,145.051258
19294,Neu Kaliß,53.2161709398,11.3854464861,0,7228,238.242308
99444,Blankenhain,50.8489611598,11.3635100041,4,6493,113.27477
90559,Burgthann,49.3387308105,11.3289693772,1,11240,39.12539
99636,Rastenberg,51.1939918674,11.3758105483,1,3296,54.230109
91278,Pottenstein,49.7684156194,11.4187394136,3,5359,81.984623
25365,Klein Offenseth-Sparrieshoop,53.8021040309,9.68262714385,3,2835,16.968938
89619,Unterstadion,48.2060462571,9.7024537711,0,750,8.816878
36100,Petersberg,50.5824337383,9.73842302986,2,14728,35.509572
88441,Mittelbiberach,48.0775347205,9.7416889278,1,4129,23.670305
30853,Langenhagen,52.4488845247,9.74734825979,16,15174,8.710511
97295,"Waldbrunn, Irtenberger Wald",49.7602430196,9.7870802452,0,2605,11.114045
73525,Stadt Schwäbisch Gmünd,48.7955844251,9.7993083735,5,20533,6.799521
97999,Igersheim,49.5274666676,9.84679956577,1,5589,41.782947
97271,Kleinrinderfeld,49.7026327687,9.84479568879,0,2052,8.597411
97276,Margetshöchheim,49.8362905832,9.85097209496,0,3163,6.650504
89173,Lonsee,48.5436590021,9.90948187615,1,4724,43.341038
88487,Mietingen,48.179546878,9.89573805519,0,4091,26.325513
31084,Freden (Leine),51.9609221226,9.95285747807,0,4892,53.219501
37249,Neu-Eichenberg,51.3858477386,9.89422069782,1,1830,27.634062
